decade,name,year,municipality
1941,"NILSSON, Ernst Hjalmar",1904,Kramfors
1941,"NILSSON, Gustaf Valdemar",1900,Kristinehamn
1941,"NILSSON, Gustav Erik",1897,
1941,"NILSSON, Harald Torsten",1905,Stockholm
1941,"NILSSON, Hjalmar",1886,
1941,"NILSSON, Hjalmar Ragnvald",1901,
1941,"NILSSON, Johan",1874,Malmö
1941,"NILSSON, Johan Adoli",1872,Mölndal
1941,"NILSSON, Johan Magnus",1891,Varnträsk
1941,"NILSSON, Jöns Olof",1905,
1941,"NILSSON, Karl Johan",1889,Landskrona
1941,"NILSSON, Per Bernhard",1874,Landeryd
1941,"NISSER, William Patrik",1882,Grycksbo
1941,"NOLIN, Carl Oscar",1883,
1941,"NORDBORG, Oskar Anshelm",1875,Göteborg
1941,"NORDENFALK, Johan Axel",1898,
1941,"NORDENSON, Harald",1886,Stockholm
1941,"NORDGREN, Olivia Louise",1880,Trelleborg
1941,"NORDSTRÖM, Herman Engelbert",1882,Torsby
1941,"NORDSTRÖM, Karl Axel",1901,Kramfors
1941,"NORLING, Anton",1889,Göteborg
1941,"NORMAN, David Robert",1887,Fagersta
1941,"NORRMAN, Sune",1883,
1941,"NORUP, Bengt Samuel",1896,
1941,"NYBERG, Jonas Olaus",1910,Karlskrona
1941,"NYGREN, Hildur Kristina",1896,
1941,"NYLANDER, Oscar Erik",1885,Stockholm
1941,"NYSTRÖM, Ernst Hjalmar",1908,Kiruna
1941,"NÄSGÅRD, Bernhard",1891,Österfärnebo
1941,"NÄSLUND, Per",1886,
1941,"NÄSSTRÖM, Emil Erhard",1900,Bjästa
1941,"ODHE, Nils Sigurd",1908,Vinninga
1941,"OHLIN, Bertil Gotthard",1899,Stockholm
1941,"OHLON, Sven Johan",1888,
1941,"OHLSSON, Albert William",1895,Järrestad
1941,"OHLSSON, Sigvard Walter",1908,Kastlösa
1941,"OLOFSSON, Åke Waldemar",1898,Höganäs
1941,"OLOVSON, Oskar Emil",1883,Västerås
1941,"OLSON, Frans Erik",1886,Göteborg
1941,"OLSSON, Anders",1885,Mora
1941,"OLSSON, Carl Petrus",1881,Mellerud
1941,"OLSSON, Gillis Olof",1889,Kullenbergstorp
1941,"OLSSON, Gunnel",1906,Åkersberga
1941,"OLSSON, Gustaf Adolf",1882,Oskarshamn
1941,"OLSSON, Gustav Adolv",1886,Gävle
1941,"OLSSON, Judith Anna",1891,Ullånger
1941,"OLSSON, Karl Johan",1893,
1941,"OLSSON, Nils",1873,
1941,"OLSSON, Osear Ulrik",1877,Djursholm
1941,"ONSJÖ, Johannes",1895,
1941,"ORGÅRD, Per Leander",1889,
1941,"OSTERMAN, Einar",1902,Sundsvall
1941,"OSVALD, Ingrid Maria",1896,
1941,"OSVALD, Karl Hugo",1892,Uppsala
1941,"PAULI, Ivan Hjalmar",1885,Stockholm
1941,"PAULSEN, Anders Olof",1876,Arlöv
1941,"BRAMSTORP, Axel Alarik",1883,
1941,"PERSSON, Bror Waldemar",1891,Halmstad
1941,"PERSSON, Fritz Josef",1904,Växjö
1941,"PERSSON, Gunnar",1885,
1941,"PERSSON, Ivar",1901,
1941,"PERSSON, Johan Albert",1887,Tidaholm
1941,"PERSSON, Karl Ragnar",1894,
1941,"PERSSON, Nils",1901,Svensköp
1941,"PERSSON, Ola Ferdinand",1891,Landafors
1941,"PERSSON, Oskar Helmer",1904,Luleå
1941,"PERSSON, Per",1884,
1941,"PERSSON, Per Leander",1889,Undersvik
1941,"PERSSON, Ragnar Valdemar",1898,Vinberg
1941,"PERSSON, Seth Erik",1901,Stockholm
1941,"PERSSON, Sven Gustaf",1911,
1941,"PETERSSON, Emil",1880,Karlskrona
1941,"PETERSSON, Knut Zakarias",1892,Göteborg
1941,"PETERSSON, Peter Emil",1887,Gäddvik
1941,"PETTERSON, Karl Göran",1898,Degerfors
1941,"PETTERSSON, Anders Petter",1888,
1941,"PETTERSSON, Axel Georg",1907,Visby
1941,"PETTERSSON, Erik Albert",1889,
1941,"PETTERSSON, Gustaf Kristoffer",1885,
1941,"PETTERSSON, Ivar Jonas",1876,
1941,"PETTERSSON, Johannes",1882,Kil
1941,"PETTERSSON, John Vilhelm",1893,
1941,"PÅLSSON, Paul Olof",1893,
1941,"QUENSEL, Nils Jakob",1894,
1941,"RAMBERG, Albert",1885,
1941,"RONNEBÄCK, Anna Elvira",1906,Östersund
1941,"ROOTH, Ivar",1888,Stockholm
1941,"ROSANDER, Per Gustaf",1882,
1941,"ROSENBERG, Nils Ragnar",1897,Hässleholm
1941,"RUBBESTAD, Axel Ludvig",1888,
1941,"RUDEWALL, Folke",1895,
1941,"RYBERG, Karl Artur",1882,Dalum
1941,"Rosenschöld, Hanna",1891,
1941,"CHRISTIANSSON, Solveig Adina",1902,Göteborg
1941,"SANDBERG, John Malkolm",1887,Sommen
1941,"SANDBERG, Olov Evert",1886,
1941,"SANDEGÅRD, Karl Johan",1880,Stockholm
1941,"SANDLER, Riekard Johannes",1884,Gävle
1941,"SANDSTRÖM, Karl Gustaf",1895,Stockholm
1941,"SANDSTRÖM, Ragnhild Maria",1901,Teg
1941,"SCHLYTER, Karl Johan",1879,Malmö
1941,"SCHMIDT, Carl",1894,Göteborg
1941,"SEFVE, Sven Ivar",1886,Göteborg
1941,"SEHLSTEDT, Ossian Alions",1904,Eskilstuna
1941,"SENANDER, Knut Erik",1889,Göteborg
1941,"SETH, Torgil Gabriel",1895,
1941,"SEVERIN, Erik Johan",1909,Gävle
1941,"SEVERIN, Frans Ferdinand",1889,
1941,"SILJESTRÖM, Erik Gösta",1887,Stockholm
1941,"SJÖ, Nils Anton",1897,Malmö
1941,"SJÖDAHL, Hakon Lauritz",1887,Göteborg
1941,"SJÖGREN, Carl Einar",1887,Ultuna
1941,"SJÖLIN, Bengt Johan",1886,Trollhättan
1941,"SJÖSTRAND, Helga Kristina",1890,Eksjö
1941,"BENGTSSON, Anna Maria",1889,Göteborg
1941,"SKANTZE, Lars",1897,Karlskrona
1941,"SKOGLUND, Gösta Teodor",1903,Umeå
1941,"SKOGLUND, John Martin",1892,Doverstorp
1941,"LINDBLOM, Hulda Ottilia",1986,Sundsvall
1941,"SKÖLD, Per Edvin",1891,
1941,"SKÖLDIN, Per Arthur",1898,Sundbyberg
1941,"SPETZ, Gunnar",1891,Håbygård
1941,"SPÅNGBERG, August Konrad",1893,Charlottenberg
1941,"STATTIN, Teodor Brynolf",1889,
1941,"STAXÄNG, Ernst Valdemar",1898,
1941,"STEN, Hemming",1895,Gävle
1941,"STENVALL, Knut",1895,
1941,"STJÄRNE, Anders",1884,
1941,"STRAND, Axel Wilhelm",1893,Stockholm
1941,"STRANDH, Sten Erik",1908,Växjö
1941,"STRINDLUND, Gerhard",1890,Skedom
1941,"STRÄNG, Gunnar",1906,Spånga
1941,"STRÖM, Otto Fredrik",1880,Ulvsunda
1941,"STRÖM, Torsten Emanuel",1885,Lidköping
1941,"SUNDBERG, Abel Gotthard",1893,Göteborg
1941,"SUNDBERG, Carl Gustaf",1884,Överum
1941,"SUNDBERG, Hugo",1890,
1941,"SUNDELIN, Gustaf",1890,Fellingsbro
1941,"SUNDIN, Otto Ragnar",1897,Ålsten
1941,"SUNDSTRÖM, Fredrik",1886,Vikmanshyttan
1941,"SUNDSTRÖM, Nils Walter",1890,Skövde
1941,"SUNDVIK, Anders",1888,
1941,"SUNNE, Johan Adolf",1890,Mjölby
1941,"SVEDBERG, Arthur",1901,Lage
1941,"SVEDBERG, Ellen Sofia",1891,Eskilstuna
1941,"SWEDBERG, Gustaf Ruben",1896,Örebro
1941,"SVEDMAN, Gustaf Adolf",1878,Visby
1941,"SVENSSON, Anton Emanuel",1876,Pershult
1941,"SVENSSON, Gustav Hjalmar",1881,
1941,"SVENSSON, Gustaf Ludvig",1901,Reftele
1941,"SVENSSON, Gärda Sofia",1895,
1941,"SVENSSON, Jerker Uno",1897,Göteborg
1941,"SVENSSON, Nils Johan",1871,Kompersmåla
1941,"SVENSSON, Per Gustaf",1896,
1941,"SVENSSON, Sven Patrik",1895,Alingsås
1941,"SVENSSON, Waldemar",1897,Ljungskile
1941,"SYLWAN, Eilit Christian",1884,Malmö
1941,"SÄVSTRÖM, August Vilhelm",1879,Bollnäs
1941,"SÖDERDAHL, Karl Fredrik",1882,Visby
1941,"SÖDERKVIST, Jonas Ludvig",1885,Alnö
1941,"SÖDERQUIST, Martin",1893,Solna
1941,"TAMM, Carl Gustaf",1876,Ålsten
1941,"THORELL, Edvard Engelbert",1881,
1941,"THULIN, Johan Einar",1883,Stocksund
1941,"THUN, Fritjo",1887,Åkersberga
1941,"THÖRNBERG, Viktor",1879,Ronneby
1941,"TJÄLLGREN, Olof Leonard",1878,
1941,"TORBRINK, Tekla Jenny",1901,Kalmar
1941,"UTBULT, Karl Birger",1884,Öckerö
1941,"WAGNSSON, Ruben",1891,Ålsten
1941,"WAHLMARK, Carl Primus",1883,Uppsala
1941,"WAHLUND, Sten Gösta",1901,
1941,"WALLENTHEIM, Adolf Vallentin",1898,Nacka
1941,"WALLIN, Eivor",1904,Skutskär
1941,"WARD, Karl Selim",1888,Norrköping
1941,"WEHTJE, Ernst Jonas",1891,
1941,"WELJNE, Johan Josef",1893,Stockholm
1941,"VELANDER, Carl Gustaf",1884,Sundsvall
1941,"WENNQVIST, Thore",1881,Göteborg
1941,"WERNER, Oscar Emanuel",1889,Höjen
1941,"WESTERDAHL, Rikard Hugo",1876,Kusta
1941,"WESTMAN, Karl Allan",1883,Brobygård
1941,"WESTMAN, Karl Gustaf",1876,
1941,"WETTERSTRÖM, Karin Hillevi",1908,Linköping
1941,"WIBERG, John Åke",1902,Malmö
1941,"WIDNER, Gustaf",1893,Kolsva
1941,"WIESLANDER, Ivar Lamech",1881,
1941,"VIGELSBO, Sven Johan",1898,
1941,"WIGFORSS, Ernst Johannes",1881,
1941,"WIKLUND, Erik Olof",1898,Ulvsunda
1941,"VIKLUND, Karl Gustaf",1898,
1941,"WIKLUND, Olof Walfrid",1902,Öjebyn
1941,"WIKLUND, Sven Albin",1911,Stockholm
1941,"WIKSTRÖM, Helmer",1898,Karlskrona
1941,"VINGE, Margit Selma",1901,
1941,"WISTRAND, Karl Knutsson",1889,Stockholm
1941,"WITZELL, Hugo Sigfrid",1893,Karlshamn
1941,"WOHLIN, Nils Richard",1881,Stockholm
1941,"VOUGT, Allan Georg",1895,Malmö
1941,"VÄSTBERG, Rebecka Disa",1891,Stockholm
1941,"ÅKERBERG, Olof Harald",1883,Örebro
1941,"ÅKERSTRÖM, Ernst Oskar",1896,
1941,"ÅRMAN, Frans Hjalmar",1892,
1941,"ÅQVIST, Ernst Leonard",1875,Örebro
1941,"ÖBERG, Märta",1895,Göteborg
1941,"ÖHMAN, Lars Gunnar",1904,Enskede
1941,"ÖRNE, Anders Emanuel",1881,Stockholm
1941,"ÖSTLUND, Carl",1894,Skellefteå
1941,"ÖSTRAND, Erik Leonard",1907,Avesta
1951,"AASTRUP, Nils Gustav",1900,
1951,"ADOLFSSON, Erik Holger",1908,
1951,"ADAMSSON, Erik Selmer",1916,Malmö
1951,"AGER, Ruth Maria",1904,Bromma
1951,"AGERBERG, Nils",1912,
1951,"AHLBERG, Carl Ernst",1891,
1951,"AHLKVIST, Karl Emil",1899,
1951,"AHLSTEN, Carl Johan",1893,
1951,"ALEMYR, Stig Roland",1924,Vimmerby
1951,"ALEXANDERSON, Karl Erik",1906,Lidingö
1951,"ALLARD, Karl Åke",1911,Örebro
1951,"ALMGREN, Nils Oskar",1909,Norrahammar
1951,"ANDERBERG, Hugo Rudolf",1892,Vollsjö
1951,"ANDERSSON, Alf Emanuel",1899,
1951,"ANDERSSON, Axel Emanuel",1897,Österfärnebo
1951,"ANDERSSON, Alfred",1886,
1951,"ANDERSSON, Axel Gustav",1901,Tidaholm
1951,"ANDERSSON, Carl Olov",1888,
1951,"ANDERSSON, Ebon Maria",1896,Stockholm
1951,"ANDERSSON, Einar Sigfrid",1895,Hyssna
1951,"ANDERSSON, Erik Gustaf",1895,Eskilstuna
1951,"ANDERSSON, Erik Oscar",1903,Långviksmon
1951,"ANDERSSON, Gunnar Sigfrid",1905,Gustavsberg
1951,"ANDERSSON, Gustav Emil",1890,
1951,"ANDERSSON, Gustav Ingemar",1913,Linköping
1951,"ANDERSON, Gustaf Iwar",1883,Arboga
1951,"ANDERSSON, Gösta Ludvig",1904,Mölndal
1951,"ANDERSSON, Jones Erik",1891,Ovanmyra
1951,"ANDERSSON, Johan",1891,
1951,"ANDERSSON, Johannes Allan",1886,Tungelsta
1951,"ANDERSON, John Richard",1902,Sundsvall
1951,"ANDERSSON, Karl Abel",1887,
1951,"ANDERSSON, Karl Albert",1895,
1951,"ANDERSSON, Karl Bertil",1897,Surahammar
1951,"ANDERSSON, Karl Herman",1889,Rixö
1951,"ANDERSSON, Karl Johan",1904,Alfredshem
1951,"ANDERSSON, Lars Erik",1888,Hedensbyn
1951,"ANDERSSON, Martin Alvar",1913,Knäred
1951,"ANDERSSON, Nils Arvid",1900,Ryggestad
1951,"ANDERSSON, Olof",1887,Malmö
1951,"ANDERSSON, Ruth Magnhild",1908,Lerum
1951,"ANDERSSON, Sven August",1917,
1951,"ANDERSSON, Sven",1910,Mariehäll
1951,"ANDERSSON, Thure Gunnar",1908,Karlskrona
1951,"ANDERSSON, Torsten",1909,Brämhult
1951,"ANDREASSON, Gustaf Olof",1909,Göteborg
1951,"ANTBY, Sven Oskar",1908,
1951,"ANTONSSON, Johannes Mikael",1921,
1951,"APELQVIST, Harry",1905,
1951,"ARWESON, Bengt Emil",1904,Gothem
1951,"ARVIDSON, John",1902,
1951,"ASP, Per Einar",1906,Kilafors
1951,"ASPLING, Sven Gustaf",1912,Sundbyberg
1951,"BARK, Otto Hernfrid",1895,Riddarhyttan
1951,"BENGTSSON, Bengt Erik",1915,
1951,"BENGTSSON, Gösta Tore",1911,
1951,"BENGTSSON, Hugo Valter",1918,Landskrona
1951,"BENGTSSON, Sten Bertil",1919,Varberg
1951,"BENGTSSON, Torsten Stanley",1914,
1951,"BERG, Sven Axel",1905,Karlskrona
1951,"BERGEGREN, Astrid",1909,Norrköping
1951,"BERGGREN, Erik Natanael",1895,Nora
1951,"BERGGREN, Gustaf Harald",1891,Stockholm
1951,"BERGH, Karl Ragnar",1894,Luleå
1951,"BERGLUND, Matteus",1898,Askersund
1951,"BERGLUND, Valdemar",1904,Arvidsjaur
1951,"BERGMAN, Per Ragnar",1915,
1951,"BERGSTRAND, Paul Johannes",1887,
1951,"BERGSTRÖM, Karl Anton",1888,Helsingborg
1951,"BERGSTRÖM, Per Erik",1901,Karlstad
1951,"BERGVALL, John Helmer",1892,Stockholm
1951,"BERLING, Edvin Bernhard",1881,Helsingborg
1951,"BEXELIUS, Tor Alfred",1903,
1951,"BIRKE, Gustaf Emanuel",1893,Rönninge
1951,"BJÖRKLUND, Lars Anton",1881,Hässleholm
1951,"BJÖRKMAN, Nils Gustav",1907,Bromma
1951,"BJÖRKÄNGE, Karl Albert",1895,Lindesberg
1951,"BJÖRNBERG, Tor Karl",1892,
1951,"BLIDFORS, Torsten Efraim",1903,Lund
1951,"BOHEMAN, Erik Carlsson",1895,Örserumsbrunn
1951,"BOIJA, Gustav",1914,Norrköping
1951,"BOMAN, Carl David",1888,
1951,"BOMAN, Karl Elfin",1895,
1951,"BOMAN, Märta Kristina",1902,Råneå
1951,"BOO, Fritiof Ingemar",1908,Borås
1951,"BRACONIER, Jean",1907,Malmö
1951,"BRANDT, Edvard Henry",1910,
1951,"BRANDT, Erik Reinhold",1905,
1951,"BRANTING, Georg",1887,Stockholm
1951,"BRITTH, Lars Gunnar",1895,
1951,"BÖRJESSON, Fritz Arne",1908,Glömminge
1951,"BÖÖK, Klas Erik",1909,
1951,"CARBELL, Erik Erland",1913,Stockholm
1951,"CARLQVIST, Ingeborg Hermine",1891,Helsingborg
1951,"CARLSSON, Carl",1889,
1951,"CARLSSON, Carl Walfrid",1901,Stockholm
1951,"CARLSSON, Clas Erik",1914,Vikmanshyttan
1951,"CARLSSON, Erik Ragnar",1903,Västerås
1951,"CARLSSON, Georg",1892,
1951,"CARLSSON, Gunnar Alfred",1902,Göteborg
1951,"CARLSSON, Harry Fredrik",1903,Tibro
1951,"CARLSSON, Henning Alvar",1897,
1951,"CARLSSON, Oscar Albert",1901,Säffle
1951,"CARLSTEIN, Rune Algot",1921,Borås
1951,"CASSEL, Leif Delling",1905,
1951,"CHRISTENSON, Carl",1899,Malmö
1951,"DAHL, Einar Vilhelm",1904,Bromma
1951,"DAHLGREN, Bror Gunnar",1903,Göteborg
1951,"DAMSTRÖM, Karl Adolf",1901,Domnarvet
1951,"DANMANS, Einar Emanuel",1897,Edsbyn
1951,"DARLIN, Gösta Karl",1908,Osby
1951,"GEER, Johan",1889,
1951,"JOUNGE, Arendt",1900,Slite
1951,"DICKSON, James Ivan",1899,
1951,"DOMÖ, Johan Fritiof",1889,
1951,"EDBERG, Rolf Filip",1912,
1951,"EDENMAN, Ragnar Hilding",1914,
1951,"EDIN, Sven",1891,Junsele
1951,"EDLUND, Dag Ragnar",1907,Västerås
1951,"EDSTRÖM, Gunnar Olof",1898,Lund
1951,"EDSTRÖM, Walter Simon",1891,Göteborg
1951,"EKDAHL, Anders Elver",1888,
1951,"EKENDAHL, Sigrid Hildur",1904,Stockholm
1951,"EKSTRÖM, Klas Ragnar",1905,
1951,"EKSTRÖM, Sven Erik",1912,Iggesund
1951,"ELFVING, Gösta",1908,Bromma
1951,"ELIASSON, Lars Magnus",1914,Sundborn
1951,"ELIASSON, Lennart Sixten",1914,Stockholm
1951,"ELIASSON, Rolf Anders",1912,
1951,"ELMGREN, Bengt Folke",1901,Norrköping
1951,"ELMWALL, Bror Emil",1900,
1951,"ELOFSSON, Gustaf Sanfrid",1897,Södergård
1951,"ENGKVIST, Johan Gunnar",1906,Bjärnum
1951,"ENGLUND, Erik Wilhelm",1889,Stockholm
1951,"ENGSTRÖM, Herman",1882,Slite
1951,"ERICSON, Johan Eric",1888,Karlskoga
1951,"ERICSSON, Evald",1883,Sörsjön
1951,"ERICSSON, Hildur Kristina",1892,Luleå
1951,"ERICSSON, John August",1907,
1951,"ERICSSON, Sven Gunnar",1906,
1951,"ERIKSSON, Carl Edmund",1881,Ljusdal
1951,"ERIKSSON, Elin Sofia",1886,Hallstahammar
1951,"ERIKSSON, Eskil Fredrik",1900,
1951,"ERIKSSON, Etty Daily",1897,Ängelholm
1951,"ERIKSSON, Joel Einar",1905,Uppsala
1951,"ERIKSSON, John Erik",1915,
1951,"ERIKSSON, Nancy Margareta",1907,Stockholm
1951,"ERLANDER, Tage Fritiof",1901,Bromma
1951,"ESKILSSON, Carl Eskil",1906,Björsäter
1951,"EWERLÖF, Elsa Helga",1887,Stockholm
1951,"EWERLÖF, Knut Gerhard",1890,Stockholm
1951,"FAGERHOLM, Per Hjalmar",1914,Stockholm
1951,"FAGERLUND, Bengt Oskar",1914,Kosta
1951,"FAGERSTRÖM, Lars Elis",1910,Boden
1951,"FAHLANDER, Gustaf Ragnar",1892,Eskilstuna
1951,"FORSBERG, Anders Oskar",1914,Nässjö
1951,"FORSBERG, Oskar Martin",1887,
1951,"FORSLUND, Johannes Albert",1881,Spånga
1951,"FRANZON, Fritz Laur",1890,Norrtälje
1951,"FREDRIKSSON, Karl Torsten",1910,Grängesberg
1951,"FRIESEN, Otto Bertil",1901,
1951,"FRÖDERBERG, Gottfrid",1887,Arbrå
1951,"FRÖDING, Nils Gustaf",1904,Sundsvall
1951,"FÄLLDIN, Nils Olof",1926,Ramvik
1951,"GANSMOE, Hans Gustav",1917,
1951,"GAVELIN, Johan Olof",1888,
1951,"GEIJER, Karl Arne",1910,Bromma
1951,"GEIJERSTAM, Sven Olof",1913,
1951,"GEZELIUS, Lars Edvald",1894,Falun
1951,"GILLSTRÖM, Anselm Konrad",1899,
1951,"GJÖRES, Axel",1889,Bromma
1951,"GREBÄCK, Erik Hugo",1905,Knutby
1951,"GRYM, Jakob Ferdinand",1898,Svanstein
1951,"GRÄNEBO, Carl Petrus",1881,
1951,"GRÖNKVIST, Allan Karl",1910,Molkom
1951,"GUNNARSSON, Olof Algot",1888,Nälden
1951,"GUSTAFSON, Karl Hjalmar",1893,Dädesjö
1951,"GUSTAFSON, Sven Harry",1911,Göteborg
1951,"GUSTAFSSON, Frans Edvin",1888,
1951,"GUSTAFSSON, Gustaf Einar",1914,
1951,"GUSTAFSSON, Gustaf Henning",1900,Skellefteå
1951,"GUSTAFSSON, Hans Lennart",1912,
1951,"GUSTAFSSON, Johan Axel",1900,Borås
1951,"GUSTAFSSON, Martin Gunnar",1912,Uddevalla
1951,"GUSTAFSSON, Nils Eric",1922,Byske
1951,"GUSTAFSSON, Bengt Theodor",1925,Eskilstuna
1951,"GUSTAFSSON, Karl Rune",1920,Alvesta
1951,"WIDEMAR, Ingrid",1912,Stockholm
1951,"GÖRANSSON, Hardy Paul",1894,Stockholm
1951,"HAGBERG, Erik Rudolf",1891,Malmö
1951,"HAGBERG, Karl Hilding",1899,
1951,"HAGLUND, Folke Anders",1910,Gävle
1951,"HAGNELL, Hans",1919,Vällingby
1951,"HAGARD, Seth Anders",1888,Borås
1951,"HALL, David Emanuel",1898,Västerås
1951,"HALLAGARD, Gustav Albert",1887,
1951,"HALLBERG, Gustav Arvid",1884,Falun
1951,"HALLEN, Harald Martin",1884,Arvika
1951,"Hageby, Hugo Johan",1919,Hjortkvarn
1951,"HAMMAR, Anders Olof",1895,Folkärna
1951,"HAMMARSKJÖLD, Dag Hjalmar",1905,
1951,"HAMMARSTEN, Erik Martin",1927,Älfsbyn
1951,"HAMRIN, Mac Teodor",1910,Kalmar
1951,"HAMRIN, Rickard Yngve",1907,Jönköping
1951,"THORELL, Ruth Lizzie",1903,Uppsala
1951,"HANSSON, Gustaf Harry",1894,Göteborg
1951,"HANSSON, Karl Emil",1879,
1951,"HANSSON, Nils Birger",1900,Ronneby
1951,"HANSSON, Nils Gunnar",1902,Skegrie
1951,"HANSSON, Per",1918,Vällingby
1951,"HANSSON, Stig Folke",1913,
1951,"HECKSCHER, Gunnar Edvard",1909,Stockholm
1951,"HEDBLOM, Staffan Björn",1924,Johanneshov
1951,"HEDENBY, Erik Rudolf",1903,Bromma
1951,"HEDIN, Carl Erik",1919,
1951,"HEDLUND, Gunnar",1900,
1951,"HEDLUND, Verner Vilhelm",1883,Östersund
1951,"HEDQVIST, Anders Sven",1903,Nynäshamn
1951,"HEIDING, Gustaf Arthur",1883,Ljungbyholm
1951,"HEDSTRÖM, Ture Uno",1915,Harads
1951,"HELAND, Karl Erik",1894,
1951,"HELLBACKEN, Gustaf Kristoffer",1885,
1951,"HELLEBLADH, Johan Arvid",1902,Valdemarsvik
1951,"HELLSTRÖM, Ruth",1903,Härnösand
1951,"HENNINGSON, Fred",1918,
1951,"HENNINGSSON, Helge Einar",1907,Hälsingborg
1951,"HENRIKSSON, Sture Hartig",1917,Bromma
1951,"HERLITZ, Nils",1888,Djursholm
1951,"HERMANSSON, Herbert Eugen",1906,
1951,"HERMANSSON, Johan Albert",1885,Vånga
1951,"HERMANSSON, Rune",1917,Sundsvall
1951,"HESSELBOM, Knut Eugen",1905,Åmål
1951,"HEUMAN, Gustaf Emanuel",1892,Jönköping
1951,"HJALMARSON, Jarl Harald",1904,Lidingö
1951,"HOLM, Gustav Engelbert",1883,
1951,"HOLMBERG, Hulda Elvira",1905,Prästmon
1951,"HOLMBERG, Jonas Helmer",1901,Luleå
1951,"HOLMBÄCK, Åke Ernst",1889,
1951,"HOLMQVIST, Eric Bertil",1917,Malmö
1951,"HOLMQVIST, Anna Mary",1919,Svalöv
1951,"HOLMSTRÖM, Britta",1911,Linköping
1951,"HOPPE, Ernst Carl",1887,Motala
1951,"HUMLA, Hildur Amalia",1889,Munkfors
1951,"HUSS, Ragnar Helmer",1887,Malmö
1951,"HASTAD, Elis Wilhelm",1900,Stockholm
1951,"HÄCKNER, Klas Jonas",1895,Saltsjöbaden
1951,"HZEGGBLOM, Erik Einar",1893,
1951,"HÄLLGREN, Elof Wendel",1887,Hällevik
1951,"HÖJER, Gerda",1893,Stockholm
1951,"JACOBSON, Uddo Rudolv",1880,Vilhelmina
1951,"JACOBSSON, Erik Edvin",1893,
1951,"JACOBSSON, Ernst Axel",1897,Sala
1951,"JACOBSSON, Per",1900,
1951,"JANSSON, Axel Erik",1910,Solna
1951,"JANSSON, Axel Filip",1889,
1951,"JANSSON, Bengt Fridolf",1904,
1951,"JANSSON, Bror Ivar",1894,Kalix
1951,"JANSSON, Robert Leander",1889,Aspeboda
1951,"JOHANNESSON, Ewald",1909,Johanneshov
1951,"JOHANSON, Eric William",1905,Västervik
1951,"JOHANSON, Karl August",1881,Vännäs
1951,"JOHANSSON, Anders Emil",1891,
1951,"JOHANSSON, Carl Edvin",1900,
1951,"JOHANSSON, Carl Ejnar",1889,Kalmar
1951,"JOHANSSON, Carl",1902,Södertälje
1951,"JOHANSSON, Elsa Amalia",1888,
1951,"JOHANSSON, Gustav Robert",1911,
1951,"JOHANSSON, Johan Fridolf",1894,Lugnvik
1951,"JOHANSSON, Johan Gustaf",1896,Reftele
1951,"JOHANSSON, Johan Helmer",1895,Norrfors
1951,"JOHANSSON, John Harald",1894,
1951,"JOHANSSON, John Helge",1904,
1951,"JOHANSSON, Karl Gustav",1895,Stockholm
1951,"JOHANSSON, Knut Brynolf",1911,
1951,"JOHANSSON, Nils Ivar",1899,
1951,"JOHANSSON, Nils Samuel",1902,Bronäs
1951,"JOMANSSON, Nils Rune",1917,Norrköping
1951,"JOHANSSON, Olof Konstantin",1897,
1951,"JOHANSSON, Rune Bernhard",1915,
1951,"JOHANSSON, Tage Nils",1921,Jönköping
1951,"JOHANSSON, Valborg Elisabet",1901,
1951,"JONASSON, John Erik",1918,Ekshärad
1951,"JOHNSSON, Johan Wictor",1894,Stockholm
1951,"JOHNSSON, Jöns Harald",1898,
1951,"JOHNSSON, Per Albin",1898,Kastanjegården
1951,"JONSSON, Carl Arvid",1886,
1951,"JONSSON, John Wiktor",1889,Nybro
1951,"JONSSON, Jonas",1892,
1951,"JONSSON, Jonas Sigfrid",1910,
1951,"JONSSON, Lars Johan",1892,
1951,"JÄDERBERG, Anna",1898,Kiruna
1951,"JÖNSSON, Elias Ingemar",1922,
1951,"JÖNSSON, Folke Gösta",1910,Lund
1951,"JÖNSSON, Karl",1895,
1951,"JÖNSSON, Nils Otto",1893,
1951,"KAIJSER, Rolf Gustaf",1903,Karlstad
1951,"KARLSSON, Bror Eric",1908,Olofström
1951,"KARLSSON, Bror Erik",1909,
1951,"KARLSSON, Eva Ottiliana",1897,Hälsingborg
1951,"KARLSSON, Folke Göran",1914,Huskvarna
1951,"KARLSSON, Karl Fritiof",1892,Nöttja
1951,"KARLSSON, Karl Gustaf",1889,Munkedal
1951,"KARLSSON, Oscar Gottfrid",1882,Vadstena
1951,"KEIJER, Johan Augustinus",1900,Lidingö
1951,"KELLGREN, Nils Emil",1915,Stockholm
1951,"KILSMO, Karl Gustaf",1906,
1951,"KJELLIN, Björn Torsten",1910,Stockholm
1951,"KLING, Erik Herman",1913,
1951,"KOLLBERG, Gustaf Napoleon",1891,Bromma
1951,"KRISTENSON, Erik Valter",1919,Göteborg
1951,"KRISTENSSON, Astrid Margareta",1917,Stockholm
1951,"KRISTENSSON, Gustaf Filip",1898,Osby
1951,"KRISTIANSSON, Svante Arne",1907,Örkelljunga
1951,"KRONSTRAND, Johan Magnus",1897,
1951,"KRUGEL, Robert Fabian",1886,Sköllersta
1951,"KYLING, Karl Folke",1901,Lyrestad
1951,"KÄLLENIUS, Sten Ivar",1912,Stockholm
